assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:Q9ZQY0	Q9ZQY0	PMID:9952460		GO:0006626	protein targeting to mitochondrion	TAS				20090416		NCBITaxon:4577
AgBase	UniProtKB:Q9ZQY2	LOC542483	PMID:9952460		GO:0006626	protein targeting to mitochondrion	TAS				20090414		NCBITaxon:4577
CAFA	RGD:1310230	Mff	PMID:23792689		GO:0006626	protein targeting to mitochondrion	IMP		RGD:1310230	PANTHER:PTHR16501	20161101	UniProtKB:O35303	NCBITaxon:10116
CGD	CGD:CAL0000178676	MAS2	PMID:29082232|CGD_REF:CAL0000215227		GO:0006626	protein targeting to mitochondrion	IMP			PANTHER:PTHR11851	20171206		NCBITaxon:237561
CGD	CGD:CAL0000196010	YDJ1	PMID:29082232|CGD_REF:CAL0000215227		GO:0006626	protein targeting to mitochondrion	IMP			PANTHER:PTHR43888	20171206		NCBITaxon:237561
CGD	CGD:CAL0000195289	MAS1	PMID:29082232|CGD_REF:CAL0000215227		GO:0006626	protein targeting to mitochondrion	IMP			PANTHER:PTHR11851	20171206		NCBITaxon:237561
FlyBase	FB:FBgn0016041	Tom40	PMID:36517509		GO:0006626	protein targeting to mitochondrion	TAS		FB:FBgn0016041	PANTHER:PTHR10802	20231218		NCBITaxon:7227
GeneDB	TriTrypDB:Tb927.11.13290	TIM17	PMID:18325611		GO:0006626	protein targeting to mitochondrion	IMP				20220901		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.11.11460	ATOM69	PMID:25808593		GO:0006626	protein targeting to mitochondrion	IDA				20150330		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.11.5600	ATOM14	PMID:25808593		GO:0006626	protein targeting to mitochondrion	IDA				20150330		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.11.7780	ATOM46	PMID:25808593		GO:0006626	protein targeting to mitochondrion	IDA				20150330		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.8.4380	ATOM12	PMID:25808593		GO:0006626	protein targeting to mitochondrion	IDA				20150330		NCBITaxon:185431
GeneDB	TriTrypDB:Tb927.10.11030	ATOM11	PMID:25808593		GO:0006626	protein targeting to mitochondrion	IDA				20150330		NCBITaxon:185431
