term	file	line
GO:0000096	reactome2go	Reactome:R-HSA-1614635 > GO:sulfur amino acid metabolic process ; GO:0000096
GO:0000098	reactome2go	Reactome:R-HSA-1614558 > GO:sulfur amino acid catabolic process ; GO:0000098
