assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
TAIR	AGI_LocusCode:AT4G02390	PARP2	PMID:33324653		GO:0030592	DNA ADP-ribosylation	IDA		AGI_LocusCode:AT4G02390		20210122		NCBITaxon:3702
TAIR	AGI_LocusCode:AT2G31320	PARP1	PMID:33324653		GO:0030592	DNA ADP-ribosylation	IDA		AGI_LocusCode:AT2G31320		20210122		NCBITaxon:3702
UniProt	UniProtKB:Q9UGN5	PARP2	PMID:27471034		GO:0030592	DNA ADP-ribosylation	IDA		UniProtKB:Q9UGN5	PANTHER:PTHR10459	20181127		NCBITaxon:9606
UniProt	UniProtKB:P09874	PARP1	PMID:27471034		GO:0030592	DNA ADP-ribosylation	IDA		UniProtKB:P09874	PANTHER:PTHR10459	20181126		NCBITaxon:9606
UniProt	UniProtKB:Q9Y6F1	PARP3	PMID:29361132		GO:0030592	DNA ADP-ribosylation	IDA		UniProtKB:Q9Y6F1	PANTHER:PTHR10459	20181127		NCBITaxon:9606
BHF-UCL	UniProtKB:P09874	PARP1	PMID:19470756		GO:0070212	protein poly-ADP-ribosylation	IDA		UniProtKB:P09874	PANTHER:PTHR10459	20121130		NCBITaxon:9606
BHF-UCL	UniProtKB:O95271	TNKS	PMID:25939383		GO:0070212	protein poly-ADP-ribosylation	IMP		UniProtKB:O95271	PANTHER:PTHR24180	20151106	UniProtKB:P54274	NCBITaxon:9606
BHF-UCL	UniProtKB:O95271	TNKS	PMID:9822378		GO:0070212	protein poly-ADP-ribosylation	IDA		UniProtKB:O95271	PANTHER:PTHR24180	20151106	UniProtKB:P54274	NCBITaxon:9606
MGI	MGI:MGI:1340806	Parp1	PMID:24449909		GO:0070212	protein poly-ADP-ribosylation	IDA		MGI:MGI:1340806	PANTHER:PTHR10459	20150302		NCBITaxon:10090
MGI	MGI:MGI:97370	Enpp1	PMID:27406238		GO:0070212	protein poly-ADP-ribosylation	IDA		MGI:MGI:97370	PANTHER:PTHR10151	20210623		NCBITaxon:10090
