assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CACAO	UniProtKB:D0R7H8	D0R7H8	PMID:26085488		GO:0019835	cytolysis	IDA				20170423		NCBITaxon:666474
CACAO	UniProtKB:W0TVU0	W0TVU0	PMID:29495305		GO:0019835	cytolysis	IMP				20180314		NCBITaxon:1450142
DisProt	UniProtKB:P49913	CAMP	PMID:9452503		GO:0019835	cytolysis	EXP		UniProtKB:P49913	PANTHER:PTHR10206	20220228		NCBITaxon:9606
PseudoCAP	UniProtKB:Q9HXE0	PA3866	PMID:7721800		GO:0019835	cytolysis	IDA		UniProtKB:Q9HXE0		20190311		NCBITaxon:208964
PseudoCAP	UniProtKB:Q06584	pys2	PMID:8491711		GO:0019835	cytolysis	IDA		UniProtKB:Q06584		20190311		NCBITaxon:208964
UniProt	UniProtKB:P0C7T4	HMSD	PMID:17409267		GO:0019835	cytolysis	IMP		UniProtKB:P0C7T4		20170524		NCBITaxon:9606
UniProt	MGI:MGI:1196617	Ninj1	PMID:33472215		GO:0019835	cytolysis	IDA		MGI:MGI:1196617	PANTHER:PTHR12316	20240501		NCBITaxon:10090
UniProt	UniProtKB:Q92982	NINJ1	PMID:33472215		GO:0019835	cytolysis	IDA		UniProtKB:Q92982	PANTHER:PTHR12316	20240501		NCBITaxon:9606
UniProt	UniProtKB:Q9NZG7	NINJ2	PMID:33472215	not	GO:0019835	cytolysis	IDA		UniProtKB:Q9NZG7	PANTHER:PTHR12316	20240501		NCBITaxon:9606
UniProt	FB:FBgn0036822	NijB	PMID:33472215		GO:0019835	cytolysis	IDA		FB:FBgn0036822	PANTHER:PTHR12316	20210303		NCBITaxon:7227
UniProt	FB:FBgn0036101	NijA	PMID:33472215		GO:0019835	cytolysis	IDA		FB:FBgn0036101	PANTHER:PTHR12316	20240501		NCBITaxon:7227
UniProt	MGI:MGI:1196617	Ninj1	PMID:37980412		GO:0019835	cytolysis	IDA		MGI:MGI:1196617	PANTHER:PTHR12316	20240501		NCBITaxon:10090
