term	file	line
GO:0000779	unirule2go	UniRule:UR001079770 > GO:condensed chromosome, centromeric region ; GO:0000779
GO:0000794	interpro2go	InterPro:IPR015159 Recombination protein 107 > GO:condensed nuclear chromosome ; GO:0000794
GO:0000794	interpro2go	InterPro:IPR026217 Ddc1 > GO:condensed nuclear chromosome ; GO:0000794
GO:0000794	interpro2go	InterPro:IPR039991 Protein shortage in chiasmata 1 ortholog > GO:condensed nuclear chromosome ; GO:0000794
