assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:Q9UBN7	HDAC6	PMID:18606987		GO:0036479	peroxidase inhibitor activity	IMP		UniProtKB:Q9UBN7	PANTHER:PTHR10625	20241215	UniProtKB:Q06830|GO:0010727|UniProtKB:P32119|GO:0010727	NCBITaxon:9606
FlyBase	UniProtKB:Q8TC71	SPATA18	PMID:38322995		GO:0140693	molecular condensate scaffold activity	IDA		UniProtKB:Q8TC71	PANTHER:PTHR21771	20240619	UniProtKB:Q96BW9|UniProtKB:Q32NB8|UniProtKB:Q8WUK0|UniProtKB:Q9UJA2|UniProtKB:O60733|UniProtKB:Q16635|GO:1900210|CHEBI:62237|GO:0005739	NCBITaxon:9606
