term	file	line
GO:0000023	uniprotkb_kw2go	UniProtKB-KW:KW-0462 Maltose metabolism > GO:maltose metabolic process ; GO:0000023
GO:0000052	interpro2go	InterPro:IPR054924 N(G),N(G)-dimethylarginine dimethylaminohydrolase > GO:citrulline metabolic process ; GO:0000052
