assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:1927580	Bloc1s6	PMID:28701731		GO:0006541	L-glutamine metabolic process	IMP	MGI:MGI:1856982	MGI:MGI:1927580	PANTHER:PTHR31328	20231212		NCBITaxon:10090
MGI	MGI:MGI:1927580	Bloc1s6	PMID:28701731		GO:0006541	L-glutamine metabolic process	IMP	MGI:MGI:1856982	MGI:MGI:1927580	PANTHER:PTHR31328	20210929		NCBITaxon:10090
MGI	MGI:MGI:106926	Mttp	PMID:38417694		GO:0006541	L-glutamine metabolic process	IGI	MGI:MGI:95479	MGI:MGI:106926	PANTHER:PTHR13024	20250519		NCBITaxon:10090
MGI	MGI:MGI:95479	Fabp1	PMID:38417694		GO:0006541	L-glutamine metabolic process	IGI	MGI:MGI:106926	MGI:MGI:95479	PANTHER:PTHR11955	20250519		NCBITaxon:10090
MGI	MGI:MGI:1338883	Gfpt2	PMID:9060444		GO:0006541	L-glutamine metabolic process	TAS		MGI:MGI:1338883	PANTHER:PTHR10937	20000818		NCBITaxon:10090
RGD	RGD:1304926	Pfas	PMID:3436958		GO:0006541	L-glutamine metabolic process	IDA		RGD:1304926	PANTHER:PTHR10099	20110722		NCBITaxon:10116
SGD	SGD:S000003666	URA2	PMID:5651325		GO:0006541	L-glutamine metabolic process	IDA		SGD:S000003666	PANTHER:PTHR11405	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT3G22200	POP2	PMID:23148892		GO:0006541	L-glutamine metabolic process	IMP		AGI_LocusCode:AT3G22200		20121116		NCBITaxon:3702
UniProt	UniProtKB:Q969I3	GLYATL1	PMID:22475485		GO:0006541	L-glutamine metabolic process	IDA		UniProtKB:Q969I3	PANTHER:PTHR15298	20170815		NCBITaxon:9606
UniProt	MGI:MGI:1922637	Sirt4	PMID:23562301		GO:0006541	L-glutamine metabolic process	IMP		MGI:MGI:1922637	PANTHER:PTHR11085	20130716		NCBITaxon:10090
UniProt	MGI:MGI:1922637	Sirt4	PMID:23663782		GO:0006541	L-glutamine metabolic process	IMP		MGI:MGI:1922637	PANTHER:PTHR11085	20130716		NCBITaxon:10090
UniProt	MGI:MGI:95753	Glud1	PMID:23663782		GO:0006541	L-glutamine metabolic process	IMP		MGI:MGI:95753	PANTHER:PTHR11606	20130716		NCBITaxon:10090
UniProt	UniProtKB:P55851	UCP2	PMID:24395786		GO:0006541	L-glutamine metabolic process	IMP		UniProtKB:P55851	PANTHER:PTHR45618	20221021		NCBITaxon:9606
UniProt	AGI_LocusCode:AT3G24090	GFAT1	PMID:30775776		GO:0006541	L-glutamine metabolic process	IMP		AGI_LocusCode:AT3G24090		20210414		NCBITaxon:3702
dictyBase	dictyBase:DDB_G0276335	pyr1-3	PMID:2568162		GO:0006541	L-glutamine metabolic process	IDA		dictyBase:DDB_G0276335	PANTHER:PTHR11405	20090224		NCBITaxon:44689
CAFA	RGD:2719	Gnmt	PMID:10756111		GO:0006544	glycine metabolic process	IMP		RGD:2719	PANTHER:PTHR16458	20160920		NCBITaxon:10116
MGI	MGI:MGI:1355330	Phgdh	PMID:19114063		GO:0006544	glycine metabolic process	IMP	MGI:MGI:3769591	MGI:MGI:1355330	PANTHER:PTHR42938	20090429	EMAPA:17577	NCBITaxon:10090
MGI	MGI:MGI:102570	Ndp	PMID:30988181		GO:0006544	glycine metabolic process	IMP	MGI:MGI:4414794	MGI:MGI:102570	PANTHER:PTHR28611	20221206		NCBITaxon:10090
MTBBASE	UniProtKB:P9WGI9	glyA1	PMID:12913008		GO:0006544	glycine metabolic process	IDA			PANTHER:PTHR11680	20140728		NCBITaxon:83332
MTBBASE	UniProtKB:P9WGI7	glyA2	PMID:12913008		GO:0006544	glycine metabolic process	IDA			PANTHER:PTHR11680	20140728		NCBITaxon:83332
SGD	SGD:S000002426	GCV1	PMID:9047339		GO:0006544	glycine metabolic process	IMP		SGD:S000002426	PANTHER:PTHR43757	20130807		NCBITaxon:559292
UniProt	AGI_LocusCode:AT4G37930	SHM1	PMID:21976482		GO:0006544	glycine metabolic process	IDA		AGI_LocusCode:AT4G37930		20130326		NCBITaxon:3702
UniProt	AGI_LocusCode:AT5G26780	SHM2	PMID:21976482		GO:0006544	glycine metabolic process	IDA		AGI_LocusCode:AT5G26780		20130326		NCBITaxon:3702
UniProt	UniProtKB:Q6IB77	GLYAT	PMID:22475485		GO:0006544	glycine metabolic process	IDA		UniProtKB:Q6IB77	PANTHER:PTHR15298	20170815		NCBITaxon:9606
UniProt	UniProtKB:P34896	SHMT1	PMID:24698160		GO:0006544	glycine metabolic process	IDA		UniProtKB:P34896	PANTHER:PTHR11680	20151215		NCBITaxon:9606
UniProt	UniProtKB:P34897	SHMT2	PMID:25619277		GO:0006544	glycine metabolic process	IDA		UniProtKB:P34897	PANTHER:PTHR11680	20151215		NCBITaxon:9606
UniProt	UniProtKB:P34897	SHMT2	PMID:29180469		GO:0006544	glycine metabolic process	IDA		UniProtKB:P34897	PANTHER:PTHR11680	20180319		NCBITaxon:9606
UniProt	UniProtKB:P34896	SHMT1	PMID:30035852		GO:0006544	glycine metabolic process	IDA		UniProtKB:P34896	PANTHER:PTHR11680	20250807		NCBITaxon:9606
UniProt	UniProtKB:P34897	SHMT2	PMID:33015733		GO:0006544	glycine metabolic process	IMP		UniProtKB:P34897	PANTHER:PTHR11680	20210601		NCBITaxon:9606
UniProt	UniProtKB:P34896	SHMT1	PMID:38996576		GO:0006544	glycine metabolic process	IDA		UniProtKB:P34896	PANTHER:PTHR11680	20250808		NCBITaxon:9606
UniProt	UniProtKB:Q2KIR7	GLYAT	PMID:457678		GO:0006544	glycine metabolic process	IDA		UniProtKB:Q2KIR7	PANTHER:PTHR15298	20120618		NCBITaxon:9913
UniProt	UniProtKB:Q14032	BAAT	PMID:8034703		GO:0006544	glycine metabolic process	IDA		UniProtKB:Q14032	PANTHER:PTHR10824	20111024		NCBITaxon:9606
MGI	MGI:MGI:1276534	Bcat2	PMID:14755340		GO:0006549	isoleucine metabolic process	IMP	MGI:MGI:3028726	MGI:MGI:1276534	PANTHER:PTHR11825	20100621		NCBITaxon:10090
MGI	MGI:MGI:1276534	Bcat2	PMID:14755340		GO:0006551	L-leucine metabolic process	IMP	MGI:MGI:3028726	MGI:MGI:1276534	PANTHER:PTHR11825	20100621		NCBITaxon:10090
MGI	MGI:MGI:94859	Dao	PMID:15026304		GO:0006551	L-leucine metabolic process	IMP	MGI:MGI:3528694	MGI:MGI:94859	PANTHER:PTHR11530	20071116		NCBITaxon:10090
MGI	MGI:MGI:1276534	Bcat2	PMID:17767905		GO:0006551	L-leucine metabolic process	IMP	MGI:MGI:3772355	MGI:MGI:1276534	PANTHER:PTHR11825	20100621		NCBITaxon:10090
TAIR	AGI_LocusCode:AT5G16290	AHASS2	PMID:20497381		GO:0006551	L-leucine metabolic process	IMP		AGI_LocusCode:AT5G16290		20110401		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G20930	At4g20930	PMID:28705827		GO:0006551	L-leucine metabolic process	IMP		AGI_LocusCode:AT4G20930		20170921		NCBITaxon:3702
UniProt	UniProtKB:Q5U925	hadI	PMID:15654892		GO:0006551	L-leucine metabolic process	IDA				20160118		NCBITaxon:1496
UniProt	UniProtKB:Q5U924	hadB	PMID:15654892		GO:0006551	L-leucine metabolic process	IDA				20160118		NCBITaxon:1496
UniProt	UniProtKB:Q5U923	hadC	PMID:15654892		GO:0006551	L-leucine metabolic process	IDA				20160118		NCBITaxon:1496
AspGD	UniProtKB:G5EB15	ANIA_05206	PMID:14732264		GO:0006553	obsolete lysine metabolic process	IMP			PANTHER:PTHR11835	20100311		NCBITaxon:227321
AspGD	UniProtKB:Q9Y875	metE	PMID:11406274		GO:0006555	L-methionine metabolic process	IEP			PANTHER:PTHR32268	20091221		NCBITaxon:227321
AspGD	UniProtKB:Q5BE08	ANIA_01222	PMID:4593999		GO:0006555	L-methionine metabolic process	IMP			PANTHER:PTHR11964	20100524		NCBITaxon:227321
MGI	MGI:MGI:1202304	Gnmt	PMID:17937387		GO:0006555	L-methionine metabolic process	IMP	MGI:MGI:3842652	MGI:MGI:1202304	PANTHER:PTHR16458	20090817	EMAPA:16846	NCBITaxon:10090
PINC	UniProtKB:Q9UJ68	MSRA	PMID:10452521		GO:0006555	L-methionine metabolic process	TAS		UniProtKB:Q9UJ68	PANTHER:PTHR42799	20030904		NCBITaxon:9606
PINC	UniProtKB:P52788	SMS	PMID:7546290		GO:0006555	L-methionine metabolic process	TAS		UniProtKB:P52788	PANTHER:PTHR46315	20030904		NCBITaxon:9606
SGD	SGD:S000004294	MET17	PMID:1101032		GO:0006555	L-methionine metabolic process	IMP		SGD:S000004294	PANTHER:PTHR43797	20130807		NCBITaxon:559292
SGD	SGD:S000004170	SAM1	PMID:4580557		GO:0006555	L-methionine metabolic process	IMP		SGD:S000004170	PANTHER:PTHR11964	20130807		NCBITaxon:559292
SGD	SGD:S000002910	SAM2	PMID:4585174		GO:0006555	L-methionine metabolic process	IMP		SGD:S000002910	PANTHER:PTHR11964	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT3G17390	METK4	PMID:11844113		GO:0006555	L-methionine metabolic process	IMP		AGI_LocusCode:AT3G17390		20030326		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G15415	B'GAMMA	PMID:21571669		GO:0006555	L-methionine metabolic process	IMP		AGI_LocusCode:AT4G15415		20110531		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G80360	ISS1	PMID:23377040		GO:0006555	L-methionine metabolic process	IDA		AGI_LocusCode:AT1G80360		20170410		NCBITaxon:3702
UniProt	AGI_LocusCode:AT3G57050	At3g57050	PMID:31002461		GO:0006555	L-methionine metabolic process	IDA		AGI_LocusCode:AT3G57050		20240507		NCBITaxon:3702
CAFA	RGD:3263	Pcbd1	PMID:1465414		GO:0006558	L-phenylalanine metabolic process	IDA		RGD:3263	PANTHER:PTHR12599	20160601		NCBITaxon:10116
GeneDB	TriTrypDB:LmjF.28.1280	PAH	PMID:20887755		GO:0006558	L-phenylalanine metabolic process	IMP				20101014		NCBITaxon:347515
MGI	MGI:MGI:103078	Spr	PMID:16532389		GO:0006558	L-phenylalanine metabolic process	IMP	MGI:MGI:3757641	MGI:MGI:103078	PANTHER:PTHR44085	20080702		NCBITaxon:10090
MGI	MGI:MGI:1927580	Bloc1s6	PMID:28701731		GO:0006558	L-phenylalanine metabolic process	IMP	MGI:MGI:1856982	MGI:MGI:1927580	PANTHER:PTHR31328	20210929		NCBITaxon:10090
PINC	RGD:3263	Pcbd1	PMID:8618906		GO:0006558	L-phenylalanine metabolic process	TAS		RGD:3263	PANTHER:PTHR12599	20061116		NCBITaxon:10116
UniProt	UniProtKB:Q93AM1	fldA	PMID:10849007		GO:0006558	L-phenylalanine metabolic process	IDA				20130610		NCBITaxon:1509
UniProt	UniProtKB:Q93AM0	fldI	PMID:11967068		GO:0006558	L-phenylalanine metabolic process	IDA				20130610		NCBITaxon:1509
UniProt	UniProtKB:Q93AL9	fldB	PMID:11967068		GO:0006558	L-phenylalanine metabolic process	IDA				20130610		NCBITaxon:1509
UniProt	UniProtKB:Q93AL8	fldC	PMID:11967068		GO:0006558	L-phenylalanine metabolic process	IDA				20130610		NCBITaxon:1509
UniProt	UniProtKB:Q6GZ04	pam	PMID:21361343		GO:0006558	L-phenylalanine metabolic process	IDA				20140604		NCBITaxon:88032
UniProt	UniProtKB:Q68G84	pam	PMID:24786474		GO:0006558	L-phenylalanine metabolic process	IDA				20140604		NCBITaxon:29808
UniProt	UniProtKB:Q8L3B1	padG	PMID:9490067		GO:0006558	L-phenylalanine metabolic process	IDA				20120606		NCBITaxon:59406
UniProt	UniProtKB:Q8L3B3	padE	PMID:9490067		GO:0006558	L-phenylalanine metabolic process	IDA				20120606		NCBITaxon:59406
UniProt	UniProtKB:Q8L3B2	padF	PMID:9490067		GO:0006558	L-phenylalanine metabolic process	IDA				20120606		NCBITaxon:59406
UniProt	UniProtKB:Q8L3B0	padH	PMID:9490067		GO:0006558	L-phenylalanine metabolic process	IDA				20120606		NCBITaxon:59406
UniProt	UniProtKB:Q8L3A9	padI	PMID:9490067		GO:0006558	L-phenylalanine metabolic process	IDA				20120606		NCBITaxon:59406
GeneDB	TriTrypDB:Tb927.1.3950	ALAT	PMID:19895576		GO:0006560	L-proline metabolic process	IMP				20091116		NCBITaxon:185431
PINC	UniProtKB:P30038	ALDH4A1	PMID:8621661		GO:0006560	L-proline metabolic process	TAS		UniProtKB:P30038	PANTHER:PTHR14516	20030904		NCBITaxon:9606
PINC	UniProtKB:O43272	PRODH	PMID:9385373		GO:0006560	L-proline metabolic process	TAS		UniProtKB:O43272	PANTHER:PTHR13914	20030904		NCBITaxon:9606
TAIR	AGI_LocusCode:AT5G62530	ALDH12A1	PMID:11532180		GO:0006560	L-proline metabolic process	TAS		AGI_LocusCode:AT5G62530		20060112		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G08870	ARGAH2	PMID:22188168		GO:0006560	L-proline metabolic process	IMP		AGI_LocusCode:AT4G08870		20120125		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G46320	MPL12.11	PMID:24218491		GO:0006560	L-proline metabolic process	IMP		AGI_LocusCode:AT5G46320		20191218		NCBITaxon:3702
UniProt	UniProtKB:Q4U331	dpkA	PMID:16192274		GO:0006560	L-proline metabolic process	IDA				20221022		NCBITaxon:323
UniProt	UniProtKB:Q9I492	lhpD	PMID:24649405		GO:0006560	L-proline metabolic process	IDA		UniProtKB:Q9I492	PANTHER:PTHR11091	20221022		NCBITaxon:208964
UniProt	UniProtKB:Q9I492	lhpD	PMID:24980702		GO:0006560	L-proline metabolic process	IDA		UniProtKB:Q9I492	PANTHER:PTHR11091	20221022		NCBITaxon:208964
UniProt	UniProtKB:Q9I492	lhpD	PMID:27929065		GO:0006560	L-proline metabolic process	IDA		UniProtKB:Q9I492	PANTHER:PTHR11091	20221022		NCBITaxon:208964
UniProt	UniProtKB:A9CH00	lhpI	PMID:27929065		GO:0006560	L-proline metabolic process	IDA				20221022		NCBITaxon:176299
