term	file	line
GO:1902859	metacyc2go	MetaCyc:PROPIONMET-PWY > GO:propionyl-CoA catabolic process ; GO:1902859
GO:1902859	metacyc2go	MetaCyc:PWY-7574 > GO:propionyl-CoA catabolic process ; GO:1902859
