assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	UniProtKB:Q9NXS2	QPCTL	PMID:18486145		GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	IDA		UniProtKB:Q9NXS2	PANTHER:PTHR12283	20120315		NCBITaxon:9606
UniProt	UniProtKB:Q16769	QPCT	PMID:21288892		GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	IDA		UniProtKB:Q16769	PANTHER:PTHR12283	20110322		NCBITaxon:9606
UniProt	UniProtKB:Q9NXS2	QPCTL	PMID:21288892		GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	IDA		UniProtKB:Q9NXS2	PANTHER:PTHR12283	20110322		NCBITaxon:9606
UniProt	UniProtKB:B7QK46	Qptc	PMID:23770496		GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	IDA			PANTHER:PTHR12283	20200623		NCBITaxon:6945
UniProt	UniProtKB:B7QK46	Qptc	PMID:24598748		GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	IDA			PANTHER:PTHR12283	20200623		NCBITaxon:6945
ComplexPortal	ComplexPortal:CPX-26588	palmitoyltransferase_human	PMID:38182928		GO:0018230	peptidyl-L-cysteine S-palmitoylation	NAS				20250828		NCBITaxon:9606
ComplexPortal	UniProtKB:Q9Y397	ZDHHC9	PMID:38182928		GO:0018230	peptidyl-L-cysteine S-palmitoylation	NAS		UniProtKB:Q9Y397	PANTHER:PTHR22883	20250828		NCBITaxon:9606
ComplexPortal	UniProtKB:Q7Z5G4	GOLGA7	PMID:38182928		GO:0018230	peptidyl-L-cysteine S-palmitoylation	NAS		UniProtKB:Q7Z5G4	PANTHER:PTHR13254	20250828		NCBITaxon:9606
UniProt	UniProtKB:Q96DZ5	CLIP3	PMID:15262990		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		UniProtKB:Q96DZ5	PANTHER:PTHR18916	20101110		NCBITaxon:9606
UniProt	MGI:MGI:1915336	Zdhhc15	PMID:15603741		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		MGI:MGI:1915336	PANTHER:PTHR22883	20200407		NCBITaxon:10090
UniProt	UniProtKB:Q9Y397	ZDHHC9	PMID:16000296		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		UniProtKB:Q9Y397	PANTHER:PTHR22883	20241119		NCBITaxon:9606
UniProt	UniProtKB:Q9UIJ5	ZDHHC2	PMID:18296695		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		UniProtKB:Q9UIJ5	PANTHER:PTHR22883	20200204		NCBITaxon:9606
UniProt	UniProtKB:Q9UIJ5	ZDHHC2	PMID:18508921		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		UniProtKB:Q9UIJ5	PANTHER:PTHR22883	20200214		NCBITaxon:9606
UniProt	UniProtKB:Q96MV8	ZDHHC15	PMID:18817523		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		UniProtKB:Q96MV8	PANTHER:PTHR22883	20200407		NCBITaxon:9606
UniProt	UniProtKB:Q9ULC8	ZDHHC8	PMID:19556522		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		UniProtKB:Q9ULC8	PANTHER:PTHR12349	20200423		NCBITaxon:9606
UniProt	RGD:628681	Zdhhc2	PMID:19596852		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		RGD:628681	PANTHER:PTHR22883	20200220		NCBITaxon:10116
UniProt	UniProtKB:Q8WVZ1	ZDHHC19	PMID:20074548		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		UniProtKB:Q8WVZ1	PANTHER:PTHR22883	20191113		NCBITaxon:9606
UniProt	MGI:MGI:1923452	Zdhhc2	PMID:21343290		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		MGI:MGI:1923452	PANTHER:PTHR22883	20200219		NCBITaxon:10090
UniProt	UniProtKB:Q9NXF8	ZDHHC7	PMID:22031296		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		UniProtKB:Q9NXF8	PANTHER:PTHR22883	20120507		NCBITaxon:9606
UniProt	UniProtKB:Q8IVQ6	ZDHHC21	PMID:22031296		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		UniProtKB:Q8IVQ6	PANTHER:PTHR22883	20120507		NCBITaxon:9606
UniProt	UniProtKB:Q9UIJ5	ZDHHC2	PMID:22034844		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		UniProtKB:Q9UIJ5	PANTHER:PTHR22883	20200214		NCBITaxon:9606
UniProt	MGI:MGI:1918046	Zdhhc1	PMID:23687301		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		MGI:MGI:1918046	PANTHER:PTHR22883	20200107		NCBITaxon:10090
UniProt	MGI:MGI:1926134	Zdhhc3	PMID:23687301		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		MGI:MGI:1926134	PANTHER:PTHR22883	20200108		NCBITaxon:10090
UniProt	MGI:MGI:1918414	Zdhhc11	PMID:23687301		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		MGI:MGI:1918414	PANTHER:PTHR22883	20200108		NCBITaxon:10090
UniProt	MGI:MGI:2142662	Zdhhc7	PMID:23687301		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		MGI:MGI:2142662	PANTHER:PTHR22883	20200108		NCBITaxon:10090
UniProt	UniProtKB:Q9UIJ5	ZDHHC2	PMID:23793055		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		UniProtKB:Q9UIJ5	PANTHER:PTHR22883	20200116		NCBITaxon:9606
UniProt	MGI:MGI:1926134	Zdhhc3	PMID:23793055		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IDA		MGI:MGI:1926134	PANTHER:PTHR22883	20200116		NCBITaxon:10090
UniProt	MGI:MGI:1913470	Zdhhc12	PMID:25025157		GO:0018230	peptidyl-L-cysteine S-palmitoylation	IMP		MGI:MGI:1913470	PANTHER:PTHR22883	20200702		NCBITaxon:10090
