assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:Q00649	HSPB1	PMID:2071672		GO:0051016	barbed-end actin filament capping	NAS		UniProtKB:Q00649	PANTHER:PTHR45640	20060206		NCBITaxon:9031
BHF-UCL	MGI:MGI:1100520	Twf1	PMID:18837697		GO:0051016	barbed-end actin filament capping	IDA		MGI:MGI:1100520	PANTHER:PTHR13759	20110707		NCBITaxon:10090
BHF-UCL	MGI:MGI:1346078	Twf2	PMID:18837697		GO:0051016	barbed-end actin filament capping	IDA		PR:Q9Z0P5-1	PANTHER:PTHR13759	20110707		NCBITaxon:10090
BHF-UCL	MGI:MGI:1346078	Twf2	PMID:18837697		GO:0051016	barbed-end actin filament capping	IDA		PR:Q9Z0P5-2	PANTHER:PTHR13759	20110707		NCBITaxon:10090
BHF-UCL	UniProtKB:P35612	ADD2	PMID:8626479		GO:0051016	barbed-end actin filament capping	IDA		UniProtKB:P35612	PANTHER:PTHR10672	20090205		NCBITaxon:9606
BHF-UCL	UniProtKB:P35611	ADD1	PMID:8626479		GO:0051016	barbed-end actin filament capping	IDA		UniProtKB:P35611	PANTHER:PTHR10672	20090205		NCBITaxon:9606
ComplexPortal	SGD:S000001296	CAP2	PMID:14769858		GO:0051016	barbed-end actin filament capping	IDA		SGD:S000001296	PANTHER:PTHR10619	20240827		NCBITaxon:559292
ComplexPortal	SGD:S000001490	CAP1	PMID:14769858		GO:0051016	barbed-end actin filament capping	IDA		SGD:S000001490	PANTHER:PTHR10653	20240827		NCBITaxon:559292
ComplexPortal	SGD:S000217957	CPX-1637	PMID:14769858		GO:0051016	barbed-end actin filament capping	IDA				20240827		NCBITaxon:559292
ComplexPortal	FB:FBgn0011570	cpb	PMID:24788460		GO:0051016	barbed-end actin filament capping	NAS		FB:FBgn0011570	PANTHER:PTHR10619	20240827		NCBITaxon:7227
ComplexPortal	FB:FBgn0289712	cpa	PMID:24788460		GO:0051016	barbed-end actin filament capping	NAS		FB:FBgn0289712		20240827		NCBITaxon:7227
ComplexPortal	FB:FBgg0001737	ACPC	PMID:24788460		GO:0051016	barbed-end actin filament capping	NAS				20240827		NCBITaxon:7227
ComplexPortal	ComplexPortal:CPX-8696	acpc_human-1	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS				20251105		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8695	acpc_human	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS				20251211		NCBITaxon:9606
ComplexPortal	UniProtKB:P47755	CAPZA2	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS		UniProtKB:P47755	PANTHER:PTHR10653	20251105		NCBITaxon:9606
ComplexPortal	UniProtKB:P47756	CAPZB	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS		UniProtKB:P47756		20251211		NCBITaxon:9606
ComplexPortal	UniProtKB:P52907	CAPZA1	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS		UniProtKB:P52907	PANTHER:PTHR10653	20251211		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-26391	cp_pig	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS				20251211		NCBITaxon:9823
ComplexPortal	UniProtKB:A0PFK7	CAPZB	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS		UniProtKB:A0PFK7		20251211		NCBITaxon:9823
ComplexPortal	UniProtKB:A0PFK5	CAPZA1	PMID:37228182		GO:0051016	barbed-end actin filament capping	NAS		UniProtKB:A0PFK5	PANTHER:PTHR10653	20251211		NCBITaxon:9823
FlyBase	FB:FBgn0011570	cpb	PMID:24788460		GO:0051016	barbed-end actin filament capping	IMP		FB:FBgn0011570	PANTHER:PTHR10619	20140731		NCBITaxon:7227
FlyBase	FB:FBgn0289712	cpa	PMID:24788460		GO:0051016	barbed-end actin filament capping	IMP		FB:FBgn0289712		20140731		NCBITaxon:7227
FlyBase	FB:FBgn0011570	cpb	PMID:8682865		GO:0051016	barbed-end actin filament capping	IDA		FB:FBgn0011570	PANTHER:PTHR10619	20060803		NCBITaxon:7227
MGI	MGI:MGI:104652	Capzb	PMID:17656356		GO:0051016	barbed-end actin filament capping	IDA		PR:P47757-2	PANTHER:PTHR10619	20130307		NCBITaxon:10090
MGI	MGI:MGI:106227	Capza1	PMID:17656356		GO:0051016	barbed-end actin filament capping	IDA		MGI:MGI:106227	PANTHER:PTHR10653	20130306		NCBITaxon:10090
PINC	UniProtKB:P06396	GSN	PMID:1321812		GO:0051016	barbed-end actin filament capping	TAS		UniProtKB:P06396	PANTHER:PTHR11977	20040413		NCBITaxon:9606
PINC	UniProtKB:P40121	CAPG	PMID:1322908		GO:0051016	barbed-end actin filament capping	TAS		UniProtKB:P40121	PANTHER:PTHR11977	20040413		NCBITaxon:9606
PomBase	PomBase:SPAC1F5.04c	cdc12	PMID:12796476		GO:0051016	barbed-end actin filament capping	IDA		PomBase:SPAC1F5.04c	PANTHER:PTHR47102	20200317		NCBITaxon:4896
PomBase	PomBase:SPAC12B10.07	acp1	PMID:15743909		GO:0051016	barbed-end actin filament capping	IDA		PomBase:SPAC12B10.07	PANTHER:PTHR10653	20170914		NCBITaxon:4896
PomBase	PomBase:SPAC631.01c	acp2	PMID:15743909		GO:0051016	barbed-end actin filament capping	IDA		PomBase:SPAC631.01c	PANTHER:PTHR10619	20170914		NCBITaxon:4896
SGD	SGD:S000001296	CAP2	PMID:1315784		GO:0051016	barbed-end actin filament capping	IDA		SGD:S000001296	PANTHER:PTHR10619	20180301		NCBITaxon:559292
