assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	UniProtKB:Q96JN0	LCOR	PMID:12535528		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q96JN0	PANTHER:PTHR21545	20200627	GO:0071392	NCBITaxon:9606
AgBase	UniProtKB:P11501	HSP90AA1	PMID:8832390		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:E5L8C9	UniProtKB:P11501	PANTHER:PTHR11528	20170301		NCBITaxon:9031
AgBase	UniProtKB:P11501	HSP90AA1	PMID:8832390		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P06212	UniProtKB:P11501	PANTHER:PTHR11528	20170301		NCBITaxon:9031
BHF-UCL	RGD:61957	Isl1	PMID:11043578		GO:0030331	nuclear estrogen receptor binding	IDA		RGD:61957	PANTHER:PTHR24204	20110915		NCBITaxon:10116
BHF-UCL	UniProtKB:P35222	CTNNB1	PMID:15304487		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:P35222	PANTHER:PTHR45976	20100728		NCBITaxon:9606
CAFA	UniProtKB:P03372	ESR1	PMID:9841876		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:P03372	PANTHER:PTHR48092	20161128		NCBITaxon:9606
ParkinsonsUK-UCL	UniProtKB:Q6P9F0	CCDC62	PMID:18563714		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q6P9F0	PANTHER:PTHR34491	20161102		NCBITaxon:9606
ParkinsonsUK-UCL	UniProtKB:Q15788	NCOA1	PMID:18563714		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q15788	PANTHER:PTHR10684	20161102		NCBITaxon:9606
ParkinsonsUK-UCL	UniProtKB:Q6P9F0	CCDC62	PMID:19126643		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:Q92731	UniProtKB:Q6P9F0	PANTHER:PTHR34491	20151124		NCBITaxon:9606
ParkinsonsUK-UCL	UniProtKB:P17861	XBP1	PMID:22013210		GO:0030331	nuclear estrogen receptor binding	TAS		UniProtKB:P17861-2	PANTHER:PTHR46542	20150129		NCBITaxon:9606
RGD	RGD:620111	Ncoa6	PMID:10866662		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:736559	RGD:620111		20210319		NCBITaxon:10116
RGD	RGD:61957	Isl1	PMID:11043578		GO:0030331	nuclear estrogen receptor binding	IDA		RGD:61957	PANTHER:PTHR24204	20230406		NCBITaxon:10116
RGD	RGD:71056	Pias2	PMID:11117529		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:69213|RGD:736559	RGD:71056	PANTHER:PTHR10782	20090203		NCBITaxon:10116
RGD	RGD:621885	Psmc3ip	PMID:11739747		GO:0030331	nuclear estrogen receptor binding	IDA		RGD:621885	PANTHER:PTHR15938	20050217		NCBITaxon:10116
RGD	RGD:620109	Ncoa3	PMID:11818503		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:620109	PANTHER:PTHR10684	20070829		NCBITaxon:10116
RGD	RGD:620795	Src	PMID:14751567		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:620795	PANTHER:PTHR24418	20110208		NCBITaxon:10116
RGD	RGD:3329	Pik3r1	PMID:16971528		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:3329	PANTHER:PTHR10155	20070529		NCBITaxon:10116
RGD	RGD:620925	Ppargc1a	PMID:18511507		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:620925	PANTHER:PTHR15528	20150825		NCBITaxon:10116
RGD	RGD:2742	Grm1	PMID:18948402		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:2742	PANTHER:PTHR24060	20110201		NCBITaxon:10116
RGD	RGD:70551	Lrrc15	PMID:18948402		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:70551	PANTHER:PTHR45617	20110201		NCBITaxon:10116
RGD	RGD:2156	Arrb1	PMID:19339617		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:2156	PANTHER:PTHR11792	20111116		NCBITaxon:10116
RGD	RGD:69231	Hsd17b10	PMID:19422801		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:69231	PANTHER:PTHR43658	20101222		NCBITaxon:10116
RGD	RGD:1311850	Nrip1	PMID:19460436		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:1311850	PANTHER:PTHR15088	20120220		NCBITaxon:10116
RGD	RGD:1311850	Nrip1	PMID:19460436		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2582	RGD:1311850	PANTHER:PTHR15088	20120220		NCBITaxon:10116
RGD	RGD:3612	Ncor1	PMID:19460436		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:3612		20120220		NCBITaxon:10116
RGD	RGD:3612	Ncor1	PMID:19460436		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2582	RGD:3612		20120220		NCBITaxon:10116
RGD	RGD:1309046	Ncoa1	PMID:19460436		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:1309046	PANTHER:PTHR10684	20120220		NCBITaxon:10116
RGD	RGD:1309046	Ncoa1	PMID:19460436		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2582	RGD:1309046	PANTHER:PTHR10684	20120220		NCBITaxon:10116
RGD	RGD:620979	Dnmt1	PMID:19683557		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2582	RGD:620979	PANTHER:PTHR10629	20140731		NCBITaxon:10116
RGD	RGD:3269	Pcna	PMID:19683557		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2582	RGD:3269	PANTHER:PTHR11352	20140731		NCBITaxon:10116
RGD	RGD:620108	Ncoa2	PMID:20678994		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:69213	RGD:620108	PANTHER:PTHR10684	20120220		NCBITaxon:10116
RGD	RGD:620108	Ncoa2	PMID:20678994		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:736559	RGD:620108	PANTHER:PTHR10684	20120220		NCBITaxon:10116
RGD	RGD:3371	Pparg	PMID:20689342		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2582	RGD:3371	PANTHER:PTHR24082	20140505		NCBITaxon:10116
RGD	RGD:2053	Parp1	PMID:23493398		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:2581	RGD:2053	PANTHER:PTHR10459	20151201		NCBITaxon:10116
RGD	RGD:1308864	Fus	PMID:9440806		GO:0030331	nuclear estrogen receptor binding	IDA		RGD:1308864	PANTHER:PTHR23238	20150122		NCBITaxon:10116
RGD	RGD:3583	Rnf4	PMID:9710597		GO:0030331	nuclear estrogen receptor binding	IPI	RGD:10551	RGD:3583	PANTHER:PTHR23041	20050217		NCBITaxon:10116
UniProt	UniProtKB:Q99623	PHB2	PMID:10359819		GO:0030331	nuclear estrogen receptor binding	NAS		UniProtKB:Q99623	PANTHER:PTHR23222	20011009		NCBITaxon:9606
UniProt	UniProtKB:Q96T76	MMS19	PMID:11279242		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q96T76	PANTHER:PTHR12891	20061214		NCBITaxon:9606
UniProt	UniProtKB:Q96T76	MMS19	PMID:11279242		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:Q92731	UniProtKB:Q96T76	PANTHER:PTHR12891	20061214		NCBITaxon:9606
UniProt	UniProtKB:Q14686	NCOA6	PMID:11443112		GO:0030331	nuclear estrogen receptor binding	TAS		UniProtKB:Q14686	PANTHER:PTHR15690	20030728		NCBITaxon:9606
UniProt	UniProtKB:Q96A58	RERG	PMID:11533059		GO:0030331	nuclear estrogen receptor binding	NAS		UniProtKB:Q96A58	PANTHER:PTHR24070	20031216		NCBITaxon:9606
UniProt	UniProtKB:Q86YN6	PPARGC1B	PMID:11854298		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q86YN6	PANTHER:PTHR15528	20061127		NCBITaxon:9606
UniProt	UniProtKB:P55345	PRMT2	PMID:12039952		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:P55345	PANTHER:PTHR11006	20101206		NCBITaxon:9606
UniProt	UniProtKB:P55345	PRMT2	PMID:12039952		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:Q92731	UniProtKB:P55345	PANTHER:PTHR11006	20101206		NCBITaxon:9606
UniProt	UniProtKB:Q8TDD1	DDX54	PMID:12466272		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q8TDD1	PANTHER:PTHR24031	20041203		NCBITaxon:9606
UniProt	UniProtKB:O43815	STRN	PMID:15569929		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:O43815	PANTHER:PTHR15653	20090807		NCBITaxon:9606
UniProt	UniProtKB:Q5MNZ9	WIPI1	PMID:15602573		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q5MNZ9	PANTHER:PTHR11227	20080415		NCBITaxon:9606
UniProt	UniProtKB:Q03989	ARID5A	PMID:15941852		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q03989	PANTHER:PTHR13964	20170407		NCBITaxon:9606
UniProt	UniProtKB:A5YKK6	CNOT1	PMID:16778766		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:A5YKK6	PANTHER:PTHR13162	20130312		NCBITaxon:9606
UniProt	UniProtKB:Q8N895	ZNF366	PMID:17085477		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q8N895	PANTHER:PTHR24390	20120127		NCBITaxon:9606
UniProt	UniProtKB:P55345	PRMT2	PMID:17587566		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:P55345	PANTHER:PTHR11006	20101203		NCBITaxon:9606
UniProt	UniProtKB:Q99801	NKX3-1	PMID:18794125		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q99801	PANTHER:PTHR24340	20100913		NCBITaxon:9606
UniProt	UniProtKB:Q9UJU2	LEF1	PMID:18794125		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q9UJU2	PANTHER:PTHR10373	20100913		NCBITaxon:9606
UniProt	UniProtKB:Q9BTK6	PAGR1	PMID:19039327		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q9BTK6	PANTHER:PTHR28467	20160218		NCBITaxon:9606
UniProt	UniProtKB:Q8WXU2	DNAAF4	PMID:19423554		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:Q8WXU2	PANTHER:PTHR46492	20101115		NCBITaxon:9606
UniProt	RGD:1549760	Dnaaf4	PMID:19423554		GO:0030331	nuclear estrogen receptor binding	IDA		RGD:1549760	PANTHER:PTHR46492	20101115		NCBITaxon:10116
UniProt	MGI:MGI:1349428	Foxl2	PMID:19797124		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P19785	MGI:MGI:1349428	PANTHER:PTHR11829	20091221		NCBITaxon:10090
UniProt	MGI:MGI:1349428	Foxl2	PMID:20005806		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P19785	MGI:MGI:1349428	PANTHER:PTHR11829	20091221		NCBITaxon:10090
UniProt	UniProtKB:O75410	TACC1	PMID:20078863		GO:0030331	nuclear estrogen receptor binding	IDA		UniProtKB:O75410	PANTHER:PTHR13924	20190430		NCBITaxon:9606
UniProt	UniProtKB:Q969T9	WBP2	PMID:21642474		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q969T9	PANTHER:PTHR31606	20171006		NCBITaxon:9606
UniProt	UniProtKB:Q9Y2J8	PADI2	PMID:22853951		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q9Y2J8	PANTHER:PTHR10837	20130829		NCBITaxon:9606
UniProt	UniProtKB:Q15650	TRIP4	PMID:25219498		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q15650	PANTHER:PTHR12963	20141120		NCBITaxon:9606
UniProt	UniProtKB:Q8NEQ6	SRARP	PMID:27125460		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q8NEQ6	PANTHER:PTHR38494	20190211		NCBITaxon:9606
UniProt	UniProtKB:Q9NV06	DCAF13	PMID:28068668		GO:0030331	nuclear estrogen receptor binding	IPI	UniProtKB:P03372	UniProtKB:Q9NV06	PANTHER:PTHR22851	20170116		NCBITaxon:9606
