assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
SGD	SGD:S000003260	MSP1	PMID:24821790		GO:0140567	membrane protein dislocase activity	IMP		SGD:S000003260	PANTHER:PTHR45644	20260303	GO:0140570	NCBITaxon:559292
SGD	SGD:S000003260	MSP1	PMID:24843043		GO:0140567	membrane protein dislocase activity	IMP		SGD:S000003260	PANTHER:PTHR45644	20260303	GO:0140570	NCBITaxon:559292
