assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
UniProt	UniProtKB:P72848	hemF	PMID:20194361		GO:0006782	protoporphyrinogen IX biosynthetic process	IMP			PANTHER:PTHR10755	20140227		NCBITaxon:1111708
UniProt	UniProtKB:P74132	hemN	PMID:20194361		GO:0006782	protoporphyrinogen IX biosynthetic process	IDA			PANTHER:PTHR13932	20140225		NCBITaxon:1111708
UniProt	UniProtKB:P22557	ALAS2	PMID:32499479		GO:0006782	protoporphyrinogen IX biosynthetic process	IDA		UniProtKB:P22557	PANTHER:PTHR13693	20241127		NCBITaxon:9606
UniProt	UniProtKB:P36551	CPOX	PMID:7987309		GO:0006782	protoporphyrinogen IX biosynthetic process	IDA		UniProtKB:P36551	PANTHER:PTHR10755	20241127	GO:0006785	NCBITaxon:9606
UniProt	UniProtKB:P0A1E1	hemN	PMID:8195073		GO:0006782	protoporphyrinogen IX biosynthetic process	IMP			PANTHER:PTHR13932	20140225		NCBITaxon:99287
UniProt	UniProtKB:O34162	hemN	PMID:9396835		GO:0006782	protoporphyrinogen IX biosynthetic process	IMP				20140225		NCBITaxon:381666
UniProt	UniProtKB:P77915	hemN	PMID:9767567		GO:0006782	protoporphyrinogen IX biosynthetic process	IMP		UniProtKB:P77915	PANTHER:PTHR13932	20140225		NCBITaxon:208964
EcoCyc	EcoCyc:UROGENDECARBOX-MONOMER	HemE	PMID:1104578		GO:0019353	protoporphyrinogen IX biosynthetic process from glutamate	IMP		EcoCyc:UROGENDECARBOX-MONOMER		20090709		NCBITaxon:83333
EcoCyc	EcoCyc:GLUTRNAREDUCT-MONOMER	HemA	PMID:1397280		GO:0019353	protoporphyrinogen IX biosynthetic process from glutamate	IDA		EcoCyc:GLUTRNAREDUCT-MONOMER		20130610		NCBITaxon:83333
EcoCyc	EcoCyc:HEMN-MONOMER	HemN	PMID:7768836		GO:0019353	protoporphyrinogen IX biosynthetic process from glutamate	EXP		EcoCyc:HEMN-MONOMER		20090709		NCBITaxon:83333
EcoCyc	EcoCyc:COPROGENOXI-MONOMER	HemF	PMID:8300522		GO:0019353	protoporphyrinogen IX biosynthetic process from glutamate	EXP		EcoCyc:COPROGENOXI-MONOMER		20090709		NCBITaxon:83333
BHF-UCL	UniProtKB:P22830	FECH	PMID:15123683		GO:0046501	protoporphyrinogen IX metabolic process	IDA		UniProtKB:P22830	PANTHER:PTHR11108	20080912		NCBITaxon:9606
EcoliWiki	EcoCyc:PROTOHEME-FERROCHELAT-MONOMER	HemH	PMID:1397280		GO:0046501	protoporphyrinogen IX metabolic process	IMP		EcoCyc:PROTOHEME-FERROCHELAT-MONOMER		20100108		NCBITaxon:83333
MGI	MGI:MGI:95513	Fech	PMID:15931390		GO:0046501	protoporphyrinogen IX metabolic process	IGI	MGI:MGI:1353448	MGI:MGI:95513	PANTHER:PTHR11108	20090615		NCBITaxon:10090
MGI	MGI:MGI:95513	Fech	PMID:15931390		GO:0046501	protoporphyrinogen IX metabolic process	IGI	MGI:MGI:95513	MGI:MGI:95513	PANTHER:PTHR11108	20090615		NCBITaxon:10090
MGI	MGI:MGI:1353448	Eif2ak1	PMID:15931390		GO:0046501	protoporphyrinogen IX metabolic process	IGI	MGI:MGI:1353448	MGI:MGI:1353448	PANTHER:PTHR11042	20090615		NCBITaxon:10090
MGI	MGI:MGI:1353448	Eif2ak1	PMID:15931390		GO:0046501	protoporphyrinogen IX metabolic process	IGI	MGI:MGI:95513	MGI:MGI:1353448	PANTHER:PTHR11042	20090615		NCBITaxon:10090
MGI	MGI:MGI:1347061	Abcg2	PMID:23954234		GO:0046501	protoporphyrinogen IX metabolic process	IMP		MGI:MGI:1347061	PANTHER:PTHR48041	20250416	CL:0000182	NCBITaxon:10090
RGD	RGD:1310543	Ppox	PMID:3663105		GO:0046501	protoporphyrinogen IX metabolic process	IDA		RGD:1310543	PANTHER:PTHR42923	20070118		NCBITaxon:10116
