assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P49281	SLC11A2	PMID:12734107		GO:0006825	copper ion transport	IDA		UniProtKB:P49281	PANTHER:PTHR11706	20090719		NCBITaxon:9606
CACAO	UniProtKB:Q59467	copA	PMID:9440521		GO:0006825	copper ion transport	IMP				20121118		NCBITaxon:210
CGD	CGD:CAL0000174668	CRP1	PMID:10940034|CGD_REF:CAL0081081		GO:0006825	copper ion transport	IMP			PANTHER:PTHR43520	20140625		NCBITaxon:237561
CGD	CGD:CAL0000196962	CTR1	PMID:12777486|CGD_REF:CAL0081092		GO:0006825	copper ion transport	IGI	SGD:S000006328|SGD:S000004403		PANTHER:PTHR12483	20140625		NCBITaxon:237561
ComplexPortal	SGD:S000004641	CCS1	PMID:9295278		GO:0006825	copper ion transport	IDA		SGD:S000004641	PANTHER:PTHR10003	20250807		NCBITaxon:559292
ComplexPortal	SGD:S000003865	SOD1	PMID:9295278		GO:0006825	copper ion transport	IDA		SGD:S000003865	PANTHER:PTHR10003	20250807		NCBITaxon:559292
ComplexPortal	SGD:S000218147	CPX-2267	PMID:9295278		GO:0006825	copper ion transport	IDA				20250807		NCBITaxon:559292
ComplexPortal	SGD:S000218125	CPX-2895	PMID:9295278		GO:0006825	copper ion transport	IDA				20241030		NCBITaxon:559292
EcoliWiki	EcoCyc:MONOMER0-4382	CopA(Z)	PMID:10639134		GO:0006825	copper ion transport	IMP		EcoCyc:MONOMER0-4382		20081115		NCBITaxon:83333
FlyBase	FB:FBgn0062413	Ctr1A	PMID:12966081		GO:0006825	copper ion transport	IDA		FB:FBgn0062413	PANTHER:PTHR12483	20060803		NCBITaxon:7227
FlyBase	FB:FBgn0062412	Ctr1B	PMID:12966081		GO:0006825	copper ion transport	IDA		FB:FBgn0062412	PANTHER:PTHR12483	20060803		NCBITaxon:7227
FlyBase	FB:FBgn0062413	Ctr1A	PMID:20351114		GO:0006825	copper ion transport	IMP		FB:FBgn0062413	PANTHER:PTHR12483	20150430		NCBITaxon:7227
FlyBase	FB:FBgn0062412	Ctr1B	PMID:20351114		GO:0006825	copper ion transport	IMP		FB:FBgn0062412	PANTHER:PTHR12483	20150430		NCBITaxon:7227
FlyBase	FB:FBgn0062411	Ctr1C	PMID:20351114		GO:0006825	copper ion transport	IMP		FB:FBgn0062411	PANTHER:PTHR12483	20150430		NCBITaxon:7227
GeneDB	PlasmoDB:PF3D7_0904900	CuTP	PMID:15125686		GO:0006825	copper ion transport	IDA				20090610		NCBITaxon:36329
GeneDB	PlasmoDB:PF3D7_1439000	CTR1	PMID:23190769		GO:0006825	copper ion transport	IDA				20121218		NCBITaxon:36329
MGI	MGI:MGI:103297	Atp7b	PMID:11085952		GO:0006825	copper ion transport	IMP	MGI:MGI:1856220	MGI:MGI:103297	PANTHER:PTHR43520	20061017	CL:0000150|EMAPA:17760	NCBITaxon:10090
MGI	MGI:MGI:103297	Atp7b	PMID:11237756		GO:0006825	copper ion transport	IDA		MGI:MGI:103297	PANTHER:PTHR43520	20061130		NCBITaxon:10090
MGI	MGI:MGI:103297	Atp7b	PMID:11237756		GO:0006825	copper ion transport	IMP	MGI:MGI:1856220	MGI:MGI:103297	PANTHER:PTHR43520	20061130		NCBITaxon:10090
MGI	MGI:MGI:99400	Atp7a	PMID:11391006		GO:0006825	copper ion transport	IMP		MGI:MGI:99400	PANTHER:PTHR43520	20250930		NCBITaxon:10090
MGI	MGI:MGI:1333855	Atox1	PMID:11391006		GO:0006825	copper ion transport	IMP	MGI:MGI:2158341	MGI:MGI:1333855	PANTHER:PTHR46365	20041008		NCBITaxon:10090
MGI	MGI:MGI:99400	Atp7a	PMID:15634671		GO:0006825	copper ion transport	IDA		MGI:MGI:99400	PANTHER:PTHR43520	20250930		NCBITaxon:10090
MGI	MGI:MGI:103297	Atp7b	PMID:15634671		GO:0006825	copper ion transport	IDA		MGI:MGI:103297	PANTHER:PTHR43520	20061018		NCBITaxon:10090
MGI	MGI:MGI:2384305	Mmgt1	PMID:18057121		GO:0006825	copper ion transport	IDA		MGI:MGI:2384305	PANTHER:PTHR21181	20090116		NCBITaxon:10090
MGI	MGI:MGI:2448491	Mmgt2	PMID:18057121		GO:0006825	copper ion transport	IDA		MGI:MGI:2448491	PANTHER:PTHR21181	20090116		NCBITaxon:10090
PINC	UniProtKB:O15431	SLC31A1	PMID:9207117		GO:0006825	copper ion transport	TAS		UniProtKB:O15431	PANTHER:PTHR12483	20030904		NCBITaxon:9606
PINC	UniProtKB:O15432	SLC31A2	PMID:9207117		GO:0006825	copper ion transport	TAS		UniProtKB:O15432	PANTHER:PTHR12483	20030904		NCBITaxon:9606
RGD	RGD:628729	Fkbp4	PMID:15133031		GO:0006825	copper ion transport	IMP		RGD:628729	PANTHER:PTHR10516	20060127		NCBITaxon:10116
SGD	SGD:S000001218	CTR2	PMID:11523804		GO:0006825	copper ion transport	IMP		SGD:S000001218	PANTHER:PTHR12483	20241030		NCBITaxon:559292
SGD	SGD:S000004938	FET4	PMID:11523804		GO:0006825	copper ion transport	IMP		SGD:S000004938		20241030		NCBITaxon:559292
SGD	SGD:S000003932	COX17	PMID:15199057		GO:0006825	copper ion transport	IDA		SGD:S000003932	PANTHER:PTHR16719	20241030	SGD:S000000241	NCBITaxon:559292
SGD	SGD:S000003932	COX17	PMID:15199057		GO:0006825	copper ion transport	IDA		SGD:S000003932	PANTHER:PTHR16719	20241030	SGD:S000006053	NCBITaxon:559292
SGD	SGD:S000005203	ATX1	PMID:9083054		GO:0006825	copper ion transport	IMP		SGD:S000005203	PANTHER:PTHR46365	20130807		NCBITaxon:559292
SGD	SGD:S000005482	SMF1	PMID:9115231		GO:0006825	copper ion transport	IGI	SGD:S000000494	SGD:S000005482	PANTHER:PTHR11706	20130807		NCBITaxon:559292
SGD	SGD:S000004641	CCS1	PMID:9295278		GO:0006825	copper ion transport	IMP		SGD:S000004641	PANTHER:PTHR10003	20241030		NCBITaxon:559292
TAIR	AGI_LocusCode:AT5G21930	PAA2	PMID:15772282|TAIR:Publication:501715011		GO:0006825	copper ion transport	IMP		TAIR:locus:504956435		20050926		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G59030	COPT1	PMID:7499355|TAIR:Publication:4164		GO:0006825	copper ion transport	IGI	SGD:S000006328	TAIR:locus:2153306		20081011		NCBITaxon:3702
UniProt	UniProtKB:Q04656	ATP7A	PMID:11092760		GO:0006825	copper ion transport	IMP		UniProtKB:Q04656	PANTHER:PTHR43520	20061206		NCBITaxon:9606
UniProt	MGI:MGI:1333843	Slc31a1	PMID:11391005		GO:0006825	copper ion transport	IDA		MGI:MGI:1333843	PANTHER:PTHR12483	20221212		NCBITaxon:10090
UniProt	UniProtKB:P35670	ATP7B	PMID:12572677		GO:0006825	copper ion transport	IGI	UniProtKB:P38995	UniProtKB:P35670	PANTHER:PTHR43520	20090827		NCBITaxon:9606
UniProt	UniProtKB:O00244	ATOX1	PMID:15670166		GO:0006825	copper ion transport	TAS		UniProtKB:O00244	PANTHER:PTHR46365	20061114		NCBITaxon:9606
UniProt	UniProtKB:Q9NTM9	CUTC	PMID:16182249		GO:0006825	copper ion transport	NAS		UniProtKB:Q9NTM9	PANTHER:PTHR12598	20081106		NCBITaxon:9606
UniProt	UniProtKB:O15432	SLC31A2	PMID:17617060		GO:0006825	copper ion transport	IDA		UniProtKB:O15432	PANTHER:PTHR12483	20230119		NCBITaxon:9606
UniProt	UniProtKB:Q94EE4	COPT1	PMID:20852017		GO:0006825	copper ion transport	IMP			PANTHER:PTHR12483	20101203		NCBITaxon:39947
UniProt	UniProtKB:Q6YZF3	SWEET11	PMID:20852017		GO:0006825	copper ion transport	IMP			PANTHER:PTHR10791	20101203		NCBITaxon:39947
UniProt	UniProtKB:Q60EN8	COPT2	PMID:20852017		GO:0006825	copper ion transport	IMP			PANTHER:PTHR12483	20101203		NCBITaxon:39947
UniProt	SGD:S000002678	CCC2	PMID:26004889		GO:0006825	copper ion transport	IGI	UniProtKB:P35670	SGD:S000002678	PANTHER:PTHR43520	20161124		NCBITaxon:559292
UniProt	UniProtKB:P35670	ATP7B	PMID:26004889		GO:0006825	copper ion transport	IDA		UniProtKB:P35670	PANTHER:PTHR43520	20161124		NCBITaxon:9606
UniProt	UniProtKB:P35670	ATP7B	PMID:26004889		GO:0006825	copper ion transport	IGI	UniProtKB:P38995	UniProtKB:P35670	PANTHER:PTHR43520	20161124		NCBITaxon:9606
UniProt	MGI:MGI:1345281	Slc30a1	PMID:39111308		GO:0006825	copper ion transport	IMP		MGI:MGI:1345281	PANTHER:PTHR45820	20251022		NCBITaxon:10090
UniProt	UniProtKB:Q9Y6M5	SLC30A1	PMID:39111308		GO:0006825	copper ion transport	IMP		UniProtKB:Q9Y6M5	PANTHER:PTHR45820	20251022		NCBITaxon:9606
UniProt	UniProtKB:P35670	ATP7B	PMID:9837819		GO:0006825	copper ion transport	IMP		UniProtKB:P35670	PANTHER:PTHR43520	20160121		NCBITaxon:9606
WB	WB:WBGene00000834	cua-1	PMID:9354393		GO:0006825	copper ion transport	IGI	SGD:S000002678	WB:WBGene00000834	PANTHER:PTHR43520	20170113		NCBITaxon:6239
WB	WB:WBGene00000835	cuc-1	PMID:9862443		GO:0006825	copper ion transport	IDA		WB:WBGene00000835	PANTHER:PTHR46365	20041019		NCBITaxon:6239
CACAO	UniProtKB:P19573	nosZ	PMID:2170125		GO:0015677	copper ion import	IMP				20111018		NCBITaxon:316
